review_id,category,verified_purchase,stars,review_text
R0007255,fitness,1,4,Surprisingly good. The grip exceeded my expectations.
R0007256,beauty,1,5,Love it — value is great and it works as expected.
R0007257,beauty,0,4,Great value. Fast shipping and the texture is excellent.
R0007258,fitness,1,3,Average. The sweat meets the basics.
R0007259,fitness,1,4,Love it — fit is great and it works as expected.
R0007260,beauty,1,4,Surprisingly good. The irritation exceeded my expectations.
R0007261,pet,1,4,Love it — my cat is great and it works as expected.
R0007262,fitness,1,5,Five stars. Easy to use and the sweat is solid.
R0007263,beauty,1,5,Five stars. Easy to use and the texture is solid.
R0007264,home,1,5,Five stars. Easy to use and the delivery is solid.
R0007265,home,1,1,Poor quality. The quality is frustrating to deal with.
R0007266,fitness,1,3,Average. The workout meets the basics.
R0007267,pet,0,4,Great value. Fast shipping and the smell is excellent.
R0007268,fitness,0,3,Average. The durable meets the basics.
R0007269,home,1,3,Decent overall. The assembly could be better.
R0007270,fitness,1,2,Poor quality. The sweat is frustrating to deal with.
R0007271,home,0,3,It’s okay. The delivery is fine but nothing special.
R0007272,electronics,1,4,Five stars. Easy to use and the bluetooth is solid.
R0007273,beauty,0,4,Love it — scent is great and it works as expected.
R0007274,home,1,4,Great value. Fast shipping and the packaging is excellent.
R0007275,home,1,2,Disappointed — the assembly is not good and support was unhelpful.
R0007276,electronics,1,5,Five stars. Easy to use and the bluetooth is solid.
R0007277,pet,1,1,Not worth it. The ingredients failed after a week.
R0007278,electronics,0,4,Great value. Fast shipping and the bluetooth is excellent.
R0007279,electronics,1,5,Five stars. Easy to use and the charging is solid.
R0007280,home,1,2,Poor quality. The packaging is frustrating to deal with.
R0007281,home,1,5,Surprisingly good. The packaging exceeded my expectations.
R0007282,pet,0,4,Surprisingly good. The smell exceeded my expectations.
R0007283,home,1,4,Great value. Fast shipping and the assembly is excellent.
R0007284,home,1,4,Surprisingly good. The delivery exceeded my expectations.
R0007285,electronics,1,2,One star. The bluetooth was misleading in the description.
R0007286,electronics,0,4,Great value. Fast shipping and the bluetooth is excellent.
R0007287,electronics,1,3,Decent overall. The screen could be better.
R0007288,home,1,3,Average. The packaging meets the basics.
R0007289,fitness,1,5,Love it — workout is great and it works as expected.
R0007290,electronics,1,5,Great value. Fast shipping and the battery life is excellent.
R0007291,electronics,1,3,Average. The sound quality meets the basics.
R0007292,home,1,2,Disappointed — the delivery is not good and support was unhelpful.
R0007293,electronics,1,4,Great value. Fast shipping and the sound quality is excellent.
R0007294,electronics,1,4,Great value. Fast shipping and the screen is excellent.
R0007295,fitness,1,5,Great value. Fast shipping and the workout is excellent.
R0007296,pet,1,5,Love it — taste is great and it works as expected.
R0007297,beauty,1,5,Five stars. Easy to use and the scent is solid.
R0007298,beauty,1,5,Love it — irritation is great and it works as expected.
R0007299,home,1,5,Great value. Fast shipping and the packaging is excellent.
R0007300,electronics,1,3,Average. The battery life meets the basics.
R0007301,fitness,1,5,Great value. Fast shipping and the grip is excellent.
R0007302,electronics,1,5,Love it — screen is great and it works as expected.
R0007303,electronics,1,5,Surprisingly good. The setup exceeded my expectations.
R0007304,beauty,1,5,Love it — value is great and it works as expected.
R0007305,pet,0,3,Decent overall. The taste could be better.
R0007306,beauty,1,2,Not worth it. The hydrating failed after a week.
R0007307,home,1,3,Decent overall. The assembly could be better.
R0007308,home,1,5,Great value. Fast shipping and the instructions is excellent.
R0007309,pet,1,5,Love it — training is great and it works as expected.
R0007310,pet,1,5,Surprisingly good. The my cat exceeded my expectations.
R0007311,pet,1,3,Average. The my cat meets the basics.
R0007312,home,1,4,Great value. Fast shipping and the packaging is excellent.
R0007313,fitness,1,5,Love it — sweat is great and it works as expected.
R0007314,fitness,1,5,Five stars. Easy to use and the workout is solid.
R0007315,electronics,0,2,Disappointed — the bluetooth is not good and support was unhelpful.
R0007316,electronics,1,5,Five stars. Easy to use and the charging is solid.
R0007317,beauty,0,3,Average. The skin meets the basics.
R0007318,home,1,5,Surprisingly good. The delivery exceeded my expectations.
R0007319,beauty,0,5,Great value. Fast shipping and the value is excellent.
R0007320,fitness,1,4,Great value. Fast shipping and the fit is excellent.
R0007321,fitness,1,4,Five stars. Easy to use and the workout is solid.
R0007322,pet,1,4,Great value. Fast shipping and the smell is excellent.
R0007323,pet,0,5,Five stars. Easy to use and the smell is solid.
R0007324,fitness,1,5,Surprisingly good. The sweat exceeded my expectations.
R0007325,fitness,0,5,Great value. Fast shipping and the durable is excellent.
R0007326,pet,1,2,Not worth it. The my cat failed after a week.
R0007327,fitness,0,4,Five stars. Easy to use and the durable is solid.
R0007328,home,1,5,Love it — quality is great and it works as expected.
R0007329,electronics,1,5,Five stars. Easy to use and the sound quality is solid.
R0007330,beauty,1,3,Decent overall. The scent could be better.
R0007331,pet,1,4,Great value. Fast shipping and the smell is excellent.
R0007332,home,1,5,Love it — quality is great and it works as expected.
R0007333,beauty,1,4,Great value. Fast shipping and the irritation is excellent.
R0007334,pet,0,4,Five stars. Easy to use and the smell is solid.
R0007335,home,0,5,Surprisingly good. The assembly exceeded my expectations.
R0007336,electronics,1,4,Five stars. Easy to use and the charging is solid.
R0007337,pet,0,5,Five stars. Easy to use and the my dog is solid.
R0007338,electronics,1,3,Average. The charging meets the basics.
R0007339,home,1,5,Great value. Fast shipping and the size is excellent.
R0007340,electronics,1,5,Great value. Fast shipping and the setup is excellent.
R0007341,home,0,3,Average. The quality meets the basics.
R0007342,home,1,4,Love it — quality is great and it works as expected.
R0007343,electronics,1,2,One star. The bluetooth was misleading in the description.
R0007344,pet,1,3,Average. The my dog meets the basics.
R0007345,beauty,1,3,Decent overall. The texture could be better.
R0007346,fitness,1,4,Surprisingly good. The fit exceeded my expectations.
R0007347,electronics,0,5,Love it — sound quality is great and it works as expected.
R0007348,beauty,1,5,Five stars. Easy to use and the irritation is solid.
R0007349,fitness,1,3,Average. The grip meets the basics.
R0007350,electronics,1,5,Love it — charging is great and it works as expected.
R0007351,electronics,1,4,Surprisingly good. The screen exceeded my expectations.
R0007352,beauty,0,3,Average. The scent meets the basics.
R0007353,home,0,5,Five stars. Easy to use and the assembly is solid.
R0007354,home,1,4,Five stars. Easy to use and the assembly is solid.
R0007355,electronics,1,5,Surprisingly good. The charging exceeded my expectations.
R0007356,electronics,0,5,Five stars. Easy to use and the charging is solid.
R0007357,electronics,1,4,Five stars. Easy to use and the battery life is solid.
R0007358,fitness,1,5,Love it — durable is great and it works as expected.
R0007359,home,0,5,Great value. Fast shipping and the quality is excellent.
R0007360,home,1,4,Five stars. Easy to use and the size is solid.
R0007361,home,1,1,One star. The instructions was misleading in the description.
R0007362,electronics,1,4,Love it — setup is great and it works as expected.
R0007363,electronics,0,4,Great value. Fast shipping and the battery life is excellent.
R0007364,pet,1,2,Disappointed — the ingredients is not good and support was unhelpful.
R0007365,pet,1,5,Love it — ingredients is great and it works as expected.
R0007366,electronics,1,5,Five stars. Easy to use and the screen is solid.
R0007367,electronics,1,4,Love it — charging is great and it works as expected.
R0007368,electronics,1,5,Great value. Fast shipping and the sound quality is excellent.
R0007369,electronics,1,2,Not worth it. The bluetooth failed after a week.
R0007370,electronics,1,5,Five stars. Easy to use and the charging is solid.
R0007371,home,1,4,Five stars. Easy to use and the instructions is solid.
R0007372,pet,1,3,Decent overall. The my dog could be better.
R0007373,pet,1,4,Love it — training is great and it works as expected.
R0007374,beauty,1,4,Love it — irritation is great and it works as expected.
R0007375,pet,0,2,Disappointed — the training is not good and support was unhelpful.
R0007376,pet,1,3,Decent overall. The my dog could be better.
R0007377,home,0,5,Surprisingly good. The delivery exceeded my expectations.
R0007378,electronics,1,3,It’s okay. The bluetooth is fine but nothing special.
R0007379,pet,0,4,Surprisingly good. The smell exceeded my expectations.
R0007380,beauty,1,3,It’s okay. The skin is fine but nothing special.
R0007381,beauty,1,5,Five stars. Easy to use and the irritation is solid.
R0007382,pet,1,4,Surprisingly good. The training exceeded my expectations.
R0007383,electronics,1,4,Five stars. Easy to use and the bluetooth is solid.
R0007384,beauty,1,4,Surprisingly good. The scent exceeded my expectations.
R0007385,electronics,1,4,Five stars. Easy to use and the screen is solid.
R0007386,electronics,1,4,Great value. Fast shipping and the setup is excellent.
R0007387,electronics,0,4,Five stars. Easy to use and the bluetooth is solid.
R0007388,home,0,5,Great value. Fast shipping and the delivery is excellent.
R0007389,beauty,1,5,Great value. Fast shipping and the irritation is excellent.
R0007390,home,1,4,Love it — quality is great and it works as expected.
R0007391,beauty,0,4,Love it — texture is great and it works as expected.
R0007392,electronics,1,3,It’s okay. The screen is fine but nothing special.
R0007393,home,1,1,Not worth it. The instructions failed after a week.
R0007394,home,1,3,It’s okay. The packaging is fine but nothing special.
R0007395,home,1,4,Five stars. Easy to use and the packaging is solid.
R0007396,pet,1,5,Five stars. Easy to use and the ingredients is solid.
R0007397,electronics,1,1,Not worth it. The sound quality failed after a week.
R0007398,fitness,1,5,Surprisingly good. The grip exceeded my expectations.
R0007399,beauty,1,4,Great value. Fast shipping and the scent is excellent.
R0007400,fitness,1,2,Disappointed — the durable is not good and support was unhelpful.
R0007401,home,0,4,Five stars. Easy to use and the packaging is solid.
R0007402,electronics,1,3,Average. The battery life meets the basics.
R0007403,fitness,1,5,Surprisingly good. The fit exceeded my expectations.
R0007404,beauty,0,5,Surprisingly good. The scent exceeded my expectations.
R0007405,electronics,0,4,Surprisingly good. The battery life exceeded my expectations.
R0007406,beauty,0,5,Surprisingly good. The skin exceeded my expectations.
R0007407,fitness,0,4,Great value. Fast shipping and the grip is excellent.
R0007408,electronics,1,5,Great value. Fast shipping and the screen is excellent.
R0007409,fitness,1,5,Love it — fit is great and it works as expected.
R0007410,fitness,0,5,Great value. Fast shipping and the durable is excellent.
R0007411,fitness,1,4,Love it — comfort is great and it works as expected.
R0007412,home,0,5,Surprisingly good. The assembly exceeded my expectations.
R0007413,home,0,5,Five stars. Easy to use and the delivery is solid.
